id_data,id_transaksi,item,tanggal
5141,T000021,JUSTIN KIDS,5/21/2020
5142,T000021,KALYA,5/21/2020
5143,T000021,KANTONG BELANJA,5/21/2020
5144,T000021,KATL,5/21/2020
5145,T000021,KENCANA UNGU,5/21/2020
5146,T000021,KENDY,5/21/2020
5147,T000021,KENTRIDGE,5/21/2020
5148,T000021,KEPTY,5/21/2020
5149,T000021,KERTAS REGISTER,5/21/2020
5150,T000021,KIDDO,5/21/2020
5151,T000021,KIDO,5/21/2020
5152,T000021,KIKI LILI,5/21/2020
5153,T000021,KOPRAL,5/21/2020
5154,T000021,LEEKEP,5/21/2020
5155,T000021,LEMON,5/21/2020
5156,T000021,LENGKONG,5/21/2020
5157,T000021,LEXI,5/21/2020
5158,T000021,LEXI KIDS,5/21/2020
5159,T000021,LF ALFINA,5/21/2020
5160,T000021,LIASON,5/21/2020
5161,T000021,LIKAFENGCAI,5/21/2020
5162,T000021,LILI,5/21/2020
5163,T000021,LIN,5/21/2020
5164,T000021,LION,5/21/2020
5165,T000021,LIPING,5/21/2020
5166,T000021,LIS,5/21/2020
5167,T000021,LITTLE LAMB,5/21/2020
5168,T000021,LOGIM,5/21/2020
5169,T000021,LOLYPOP,5/21/2020
5170,T000021,LUSTY BUNNY,5/21/2020
5171,T000021,LYDYLY,5/21/2020
5172,T000021,M231,5/21/2020
5173,T000021,M33,5/21/2020
5174,T000021,MAMBO,5/21/2020
5175,T000021,MAMIMU,5/21/2020
5176,T000021,MAMMON,5/21/2020
5177,T000021,M&B,5/21/2020
5178,T000021,MEILY,5/21/2020
5179,T000021,MELISSA,5/21/2020
5180,T000021,MICHELLA,5/21/2020
5181,T000021,MIKA MORA,5/21/2020
5182,T000021,MIKHA,5/21/2020
5183,T000021,MISSLILY,5/21/2020
5184,T000021,MOMGIFT,5/21/2020
5185,T000021,MOON GIRL,5/21/2020
5186,T000021,MORADEZ,5/21/2020
5187,T000021,MORATTA,5/21/2020
5188,T000021,MRS CHOCOLATE,5/21/2020
5189,T000021,MY SISTA,5/21/2020
5190,T000021,M ZONE,5/21/2020
5191,T000021,NAMPA,5/21/2020
5192,T000021,NATHANIAH,5/21/2020
5193,T000021,NAVARO,5/21/2020
5194,T000021,NEW B,5/21/2020
5195,T000021,NICE KIDS,5/21/2020
5196,T000021,NITA,5/21/2020
5197,T000021,NOW,5/21/2020
5198,T000021,OCEAN,5/21/2020
5199,T000021,OKECHUKU,5/21/2020
5200,T000021,OKIYO,5/21/2020
5201,T000021,OPTION,5/21/2020
5202,T000021,ORO BELLO,5/21/2020
5203,T000021,OUTCLASS,5/21/2020
5204,T000021,OZONELINE,5/21/2020
5205,T000021,PANENRIA,5/21/2020
5206,T000021,PAPA JEANS,5/21/2020
5207,T000021,PAPANDA,5/21/2020
5208,T000021,PASSHOP,5/21/2020
5209,T000021,PAXTON,5/21/2020
5210,T000021,PIERE NADIN,5/21/2020
5211,T000021,PIGANO,5/21/2020
5212,T000021,PIGEON,5/21/2020
5213,T000021,PINSON,5/21/2020
5214,T000021,PITA REGISTER,5/21/2020
5215,T000021,PLAYBOYS,5/21/2020
5216,T000021,PLAY HOUS CLUB,5/21/2020
5217,T000021,PLAY HOUSE,5/21/2020
5218,T000021,POLAR,5/21/2020
5219,T000021,PRETTY CUTE,5/21/2020
5220,T000021,PUBLIC,5/21/2020
5221,T000021,PUMPKIN,5/21/2020
5222,T000021,QA,5/21/2020
5223,T000021,QUEEN,5/21/2020
5224,T000021,QZ,5/21/2020
5225,T000021,RECOMENT,5/21/2020
5226,T000021,REDUX,5/21/2020
5227,T000021,REDZONE,5/21/2020
5228,T000021,RELVIN,5/21/2020
5229,T000021,RIA BATIK,5/21/2020
5230,T000021,RIA JAYA,5/21/2020
5231,T000021,RIDER,5/21/2020
5232,T000021,ROXELD,5/21/2020
5233,T000021,RUN AWAY,5/21/2020
5234,T000021,SAM N GRACE,5/21/2020
5235,T000021,SCELTA,5/21/2020
5236,T000021,SEASON,5/21/2020
5237,T000021,SELICA,5/21/2020
5238,T000021,SEM,5/21/2020
5239,T000021,SENKONG,5/21/2020
5240,T000021,S FIX,5/21/2020
5241,T000021,SHAKIRA,5/21/2020
5242,T000021,SHIRTOLOGY,5/21/2020
5243,T000021,SIAUSAN,5/21/2020
5244,T000021,SIBULAT,5/21/2020
5245,T000021,SIGNARICA,5/21/2020
5246,T000021,SILKY,5/21/2020
5247,T000021,SIMIQI,5/21/2020
5248,T000021,SINFUNG,5/21/2020
5249,T000021,SINTA THALIA,5/21/2020
5250,T000021,SKYGEN,5/21/2020
5251,T000021,SMART BABY,5/21/2020
5252,T000021,SOREX,5/21/2020
5253,T000021,SPORT KID,5/21/2020
5254,T000021,STABLE,5/21/2020
5255,T000021,STATIONARY,5/21/2020
5256,T000021,SUMBER MAS,5/21/2020
5257,T000021,SUN,5/21/2020
5258,T000021,SUN CITY,5/21/2020
5259,T000021,SUPER KIDZ,5/21/2020
5260,T000021,SUPER KIDZ,5/21/2020
5261,T000021,SYAHRIL RUSLI,5/21/2020
5262,T000021,SYL,5/21/2020
5263,T000021,TAFT KIDS,5/21/2020
5264,T000021,TANPA MERK,5/21/2020
5265,T000021,T FOUR,5/21/2020
5266,T000021,THATYA ,5/21/2020
5267,T000021,THREE,5/21/2020
5268,T000021,TIC TAC,5/21/2020
5269,T000021,TOP FASHION,5/21/2020
5270,T000021,TRIBUTE,5/21/2020
5271,T000021,TRIPLE M,5/21/2020
5272,T000021,TWIN,5/21/2020
5273,T000021,TWO JUMBO,5/21/2020
5274,T000021,UIS,5/21/2020
5275,T000021,UL KIDS,5/21/2020
5276,T000021,UMAMA,5/21/2020
5277,T000021,U RIGHT,5/21/2020
5278,T000021,VANSTERI,5/21/2020
5279,T000021,VAVA,5/21/2020
5280,T000021,VENESSA,5/21/2020
5281,T000021,VENNY,5/21/2020
5282,T000021,VINS,5/21/2020
5283,T000021,VIRON,5/21/2020
5284,T000021,W2000,5/21/2020
5285,T000021,WADIMOR,5/21/2020
5286,T000021,WENDY,5/21/2020
5287,T000021,WINPU,5/21/2020
5288,T000021,WINS COLLECTION,5/21/2020
5289,T000021,WONKA,5/21/2020
5290,T000021,WULANDARI,5/21/2020
5291,T000021,XINCAI,5/21/2020
5292,T000021,XING FU NIAO,5/21/2020
5293,T000021,YALE,5/21/2020
5294,T000021,YAOLIXIN,5/21/2020
5295,T000021,YEFFA,5/21/2020
5296,T000021,YIMO,5/21/2020
5297,T000021,YINGAI,5/21/2020
5298,T000021,YOUR BEST,5/21/2020
5299,T000021,YS,5/21/2020
5300,T000021,YUTIND,5/21/2020
5301,T000021,ZAYNA,5/21/2020
5302,T000021,ZAZA,5/21/2020
5303,T000021,ZUCCHINI,5/21/2020
5304,T000021,Z&Z,5/21/2020
5305,T000022,3 PANK,5/22/2020
5306,T000022,ADEEVHA,5/22/2020
5307,T000022,ADIYAT,5/22/2020
5308,T000022,ADONIS,5/22/2020
5309,T000022,AG,5/22/2020
5310,T000022,AGAPE 88,5/22/2020
5311,T000022,AGREE,5/22/2020
5312,T000022,AGREE KIDS,5/22/2020
5313,T000022,AKBAR,5/22/2020
5314,T000022,ALBAINA,5/22/2020
5315,T000022,ALENA,5/22/2020
5316,T000022,ALFA,5/22/2020
5317,T000022,ALFINA,5/22/2020
5318,T000022,ALGIM,5/22/2020
5319,T000022,AL HUDA,5/22/2020
5320,T000022,ALISAN,5/22/2020
5321,T000022,ALKALINE,5/22/2020
5322,T000022,AL LUTHFI,5/22/2020
5323,T000022,ANAXER,5/22/2020
5324,T000022,ANDREAN,5/22/2020
5325,T000022,APOLLO,5/22/2020
5326,T000022,AYAKI,5/22/2020
5327,T000022,AYURA,5/22/2020
5328,T000022,AZARA,5/22/2020
5329,T000022,BANKERS,5/22/2020
5330,T000022,BASTOH,5/22/2020
5331,T000022,BELLE,5/22/2020
5332,T000022,BENEVIS,5/22/2020
5333,T000022,BIMA,5/22/2020
5334,T000022,BINA KIDS,5/22/2020
5335,T000022,BINA KIDS,5/22/2020
5336,T000022,BLACKHOAX,5/22/2020
5337,T000022,BLACKLINE,5/22/2020
5338,T000022,BLESSING,5/22/2020
5339,T000022,BNG,5/22/2020
5340,T000022,BOB BILL,5/22/2020
5341,T000022,BOMBI,5/22/2020
5342,T000022,BOM KIDS,5/22/2020
5343,T000022,BUTERFLAY,5/22/2020
5344,T000022,CAMOMILE,5/22/2020
5345,T000022,CAMPUR,5/22/2020
5346,T000022,CAMUS,5/22/2020
5347,T000022,CARDOVA,5/22/2020
5348,T000022,CARLIN,5/22/2020
5349,T000022,CASERINI,5/22/2020
5350,T000022,C & C,5/22/2020
5351,T000022,CENDANA,5/22/2020
5352,T000022,CENELEA,5/22/2020
5353,T000022,CHALMER,5/22/2020
5354,T000022,CHOCOLATE,5/22/2020
5355,T000022,CHRISTA,5/22/2020
5356,T000022,CICI CACA,5/22/2020
5357,T000022,CITRA AGUNG,5/22/2020
5358,T000022,CITRA MUSLIM,5/22/2020
5359,T000022,C & J,5/22/2020
5360,T000022,CJ97,5/22/2020
5361,T000022,COLLA BEAR,5/22/2020
5362,T000022,CONLIA,5/22/2020
5363,T000022,CONOVA,5/22/2020
5364,T000022,COTTON BAY,5/22/2020
5365,T000022,COUNTRI DOY,5/22/2020
5366,T000022,CR 8,5/22/2020
5367,T000022,CREATIVE ING,5/22/2020
5368,T000022,CROWNMAS,5/22/2020
5369,T000022,CRV,5/22/2020
5370,T000022,DALTON,5/22/2020
5371,T000022,DANCUS,5/22/2020
5372,T000022,DARBEES,5/22/2020
5373,T000022,DAVICI,5/22/2020
5374,T000022,DAXICLAVE,5/22/2020
5375,T000022,D & C,5/22/2020
5376,T000022,DCB,5/22/2020
5377,T000022,DIANA,5/22/2020
5378,T000022,DIVES,5/22/2020
5379,T000022,DIXON,5/22/2020
5380,T000022,DJ KIDS,5/22/2020
5381,T000022,DJ ONE,5/22/2020
5382,T000022,DOMINO,5/22/2020
5383,T000022,D ONE,5/22/2020
5384,T000022,DOP 69,5/22/2020
5385,T000022,DRAKAAR,5/22/2020
5386,T000022,DRAKAR,5/22/2020
5387,T000022,DRAKAR TAS,5/22/2020
5388,T000022,D & S,5/22/2020
5389,T000022,DTC,5/22/2020
5390,T000022,DUCHIES,5/22/2020
5391,T000022,DVL,5/22/2020
5392,T000022,EDIBLE CRAB,5/22/2020
5393,T000022,ELNIA,5/22/2020
5394,T000022,EL NIA,5/22/2020
5395,T000022,ENAM SAUDARA,5/22/2020
5396,T000022,EXPLOSION,5/22/2020
5397,T000022,EXPLOSION,5/22/2020
5398,T000022,EXXE,5/22/2020
5399,T000022,FAALKA,5/22/2020
5400,T000022,FACHAI,5/22/2020
5401,T000022,FASEN,5/22/2020
5402,T000022,FASEN,5/22/2020
5403,T000022,FILI MILI,5/22/2020
5404,T000022,F ONE,5/22/2020
5405,T000022,GELSI,5/22/2020
5406,T000022,GEN LUIS,5/22/2020
5407,T000022,GIAGUARO,5/22/2020
5408,T000022,GOLDEN NICK,5/22/2020
5409,T000022,GREAT MALE,5/22/2020
5410,T000022,GT MAN,5/22/2020
5411,T000022,GUNUNG GEDE,5/22/2020
5412,T000022,GUPA,5/22/2020
5413,T000022,HAMSTER,5/22/2020
5414,T000022,HARDY KIDS,5/22/2020
5415,T000022,HERRA,5/22/2020
5416,T000022,HERSEASON,5/22/2020
5417,T000022,HING S,5/22/2020
5418,T000022,HMV,5/22/2020
5419,T000022,HOK HU,5/22/2020
5420,T000022,HONGKONG,5/22/2020
5421,T000022,HTE,5/22/2020
5422,T000022,HU 68,5/22/2020
5423,T000022,IBEX,5/22/2020
5424,T000022,IDEAL,5/22/2020
5425,T000022,IDOLA,5/22/2020
5426,T000022,IGNITE,5/22/2020
5427,T000022,IMPORT,5/22/2020
5428,T000022,INCOME,5/22/2020
5429,T000022,IN GLAD,5/22/2020
5430,T000022,INTRICT,5/22/2020
5431,T000022,INVITE,5/22/2020
5432,T000022,IOL,5/22/2020
5433,T000022,IRLIE,5/22/2020
5434,T000022,ISBATH,5/22/2020
5435,T000022,JAMILA S,5/22/2020
5436,T000022,JAVI,5/22/2020
5437,T000022,JHONY,5/22/2020
5438,T000022,JINGLE,5/22/2020
5439,T000022,JOEYI,5/22/2020
5440,T000022,JONEAA,5/22/2020
5441,T000022,JONI & JIM,5/22/2020
5442,T000022,JOYKO,5/22/2020
5443,T000022,JUFITA,5/22/2020
5444,T000022,JUNYIP,5/22/2020
5445,T000022,JUSTIN KIDS,5/22/2020
5446,T000022,KALYA,5/22/2020
5447,T000022,KANTONG BELANJA,5/22/2020
5448,T000022,KATL,5/22/2020
5449,T000022,KENDY,5/22/2020
5450,T000022,KEPTY,5/22/2020
5451,T000022,KERTAS REGISTER,5/22/2020
5452,T000022,KIDDO,5/22/2020
5453,T000022,KIKI LILI,5/22/2020
5454,T000022,KIM CHAN,5/22/2020
5455,T000022,KOPRAL,5/22/2020
5456,T000022,LEECINO,5/22/2020
5457,T000022,LEEKEP,5/22/2020
5458,T000022,LEMON,5/22/2020
5459,T000022,LENGKONG,5/22/2020
5460,T000022,LEXI,5/22/2020
5461,T000022,LEXI KIDS,5/22/2020
5462,T000022,LEXUS,5/22/2020
5463,T000022,LF ALFINA,5/22/2020
5464,T000022,LIASON,5/22/2020
5465,T000022,LIN,5/22/2020
5466,T000022,LION,5/22/2020
5467,T000022,LIS,5/22/2020
5468,T000022,LITTLE LAMB,5/22/2020
5469,T000022,LOGIM,5/22/2020
5470,T000022,LOLYPOP,5/22/2020
5471,T000022,LUSTY BUNNY,5/22/2020
5472,T000022,LYDYLY,5/22/2020
5473,T000022,M231,5/22/2020
5474,T000022,M33,5/22/2020
5475,T000022,MAMBO,5/22/2020
5476,T000022,MAMMON,5/22/2020
5477,T000022,MANGGA,5/22/2020
5478,T000022,M&B,5/22/2020
5479,T000022,MEILY,5/22/2020
5480,T000022,MELIA,5/22/2020
5481,T000022,MICHELLA,5/22/2020
5482,T000022,MIKA MORA,5/22/2020
5483,T000022,MIKHA,5/22/2020
5484,T000022,MOMGIFT,5/22/2020
5485,T000022,MOON GIRL,5/22/2020
5486,T000022,MORADEZ,5/22/2020
5487,T000022,MORATTA,5/22/2020
5488,T000022,MRS CHOCOLATE,5/22/2020
5489,T000022,MY SISTA,5/22/2020
5490,T000022,M ZONE,5/22/2020
5491,T000022,NATHANIAH,5/22/2020
5492,T000022,NAVARO,5/22/2020
5493,T000022,NEW B,5/22/2020
5494,T000022,NOW,5/22/2020
5495,T000022,OCEAN,5/22/2020
5496,T000022,ODA,5/22/2020
5497,T000022,OKIYO,5/22/2020
5498,T000022,OPTION,5/22/2020
5499,T000022,ORO BELLO,5/22/2020
5500,T000022,OTARD,5/22/2020
5501,T000022,OUTCLASS,5/22/2020
5502,T000022,OZONELINE,5/22/2020
5503,T000022,P2,5/22/2020
5504,T000022,PANENRIA,5/22/2020
5505,T000022,PAPA JEANS,5/22/2020
5506,T000022,PAPANDA,5/22/2020
5507,T000022,PASSHOP,5/22/2020
5508,T000022,PAXTON,5/22/2020
5509,T000022,PIERE NADIN,5/22/2020
5510,T000022,PIGANO,5/22/2020
5511,T000022,PINSON,5/22/2020
5512,T000022,PIRAMID,5/22/2020
5513,T000022,PITA REGISTER,5/22/2020
5514,T000022,PLAYBOYS,5/22/2020
5515,T000022,PLAY HOUS CLUB,5/22/2020
5516,T000022,PLAY HOUSE,5/22/2020
5517,T000022,POLAR,5/22/2020
5518,T000022,PRETTY CUTE,5/22/2020
5519,T000022,PUBLIC,5/22/2020
5520,T000022,PUMPKIN,5/22/2020
5521,T000022,QA,5/22/2020
5522,T000022,QUEEN,5/22/2020
5523,T000022,RECOMENT,5/22/2020
5524,T000022,REDZONE,5/22/2020
5525,T000022,RELVIN,5/22/2020
5526,T000022,RIA BATIK,5/22/2020
5527,T000022,RIA JAYA,5/22/2020
5528,T000022,RIDER,5/22/2020
5529,T000022,ROCKET,5/22/2020
5530,T000022,ROXELD,5/22/2020
5531,T000022,RUN AWAY,5/22/2020
5532,T000022,SCELTA,5/22/2020
5533,T000022,SEASON,5/22/2020
5534,T000022,SELICA,5/22/2020
5535,T000022,SEM,5/22/2020
5536,T000022,SENKONG,5/22/2020
5537,T000022,S FIX,5/22/2020
5538,T000022,S FIX ROLIE,5/22/2020
5539,T000022,SHAKIRA,5/22/2020
5540,T000022,SHINTA THALIA,5/22/2020
5541,T000022,SHIRTOLOGY,5/22/2020
5542,T000022,SIAUSAN,5/22/2020
5543,T000022,SIGNARICA,5/22/2020
5544,T000022,SILKY,5/22/2020
5545,T000022,SINAR MAKMUR,5/22/2020
5546,T000022,SINFUNG,5/22/2020
5547,T000022,SINTA THALIA,5/22/2020
5548,T000022,SKYGEN,5/22/2020
5549,T000022,SOREX,5/22/2020
5550,T000022,SPORT KID,5/22/2020
5551,T000022,STABLE,5/22/2020
5552,T000022,SUMBER MAS,5/22/2020
5553,T000022,SUN CITY,5/22/2020
5554,T000022,SUPER KIDZ,5/22/2020
5555,T000022,SUPER KIDZ,5/22/2020
5556,T000022,SYAHRIL RUSLI,5/22/2020
5557,T000022,SYL,5/22/2020
5558,T000022,TAFT KIDS,5/22/2020
5559,T000022,TARA,5/22/2020
5560,T000022,THATYA ,5/22/2020
5561,T000022,THREE,5/22/2020
5562,T000022,TIC TAC,5/22/2020
5563,T000022,TIVOS,5/22/2020
5564,T000022,TOP FASHION,5/22/2020
5565,T000022,TRIBUTE,5/22/2020
5566,T000022,TRIPLE M,5/22/2020
5567,T000022,TWIN,5/22/2020
5568,T000022,TWO JUMBO,5/22/2020
5569,T000022,UIS,5/22/2020
5570,T000022,UL KIDS,5/22/2020
5571,T000022,UMAMA,5/22/2020
5572,T000022,U RIGHT,5/22/2020
5573,T000022,VANSTERI,5/22/2020
5574,T000022,VAVA,5/22/2020
5575,T000022,VENESSA,5/22/2020
5576,T000022,VENNY,5/22/2020
5577,T000022,VINS,5/22/2020
5578,T000022,W2000,5/22/2020
5579,T000022,WENDY,5/22/2020
5580,T000022,WINPU,5/22/2020
5581,T000022,WINS COLLECTION,5/22/2020
5582,T000022,WINTOP,5/22/2020
5583,T000022,WONKA,5/22/2020
5584,T000022,WOTS,5/22/2020
5585,T000022,WULANDARI,5/22/2020
5586,T000022,XING FU NIAO,5/22/2020
5587,T000022,X SOUL,5/22/2020
5588,T000022,YALE,5/22/2020
5589,T000022,YEFFA,5/22/2020
5590,T000022,YOUR BEST,5/22/2020
5591,T000022,YS,5/22/2020
5592,T000022,YUTIND,5/22/2020
5593,T000022,ZABRAN,5/22/2020
5594,T000022,ZAYNA,5/22/2020
5595,T000022,ZAZA,5/22/2020
5596,T000022,ZUCCHINI,5/22/2020
5597,T000023,ADIYAT,5/23/2020
5598,T000023,ADONIS,5/23/2020
5599,T000023,AG,5/23/2020
5600,T000023,AGREE,5/23/2020
5601,T000023,AGREE KIDS,5/23/2020
5602,T000023,AISYAH,5/23/2020
5603,T000023,AKBAR,5/23/2020
5604,T000023,ALBAINA,5/23/2020
5605,T000023,ALENA,5/23/2020
5606,T000023,ALFA,5/23/2020
5607,T000023,ALFINA,5/23/2020
5608,T000023,ALGIM,5/23/2020
5609,T000023,AL HUDA,5/23/2020
5610,T000023,ALISAN,5/23/2020
5611,T000023,ALKALINE,5/23/2020
5612,T000023,AL LUTHFI,5/23/2020
5613,T000023,ANDREAN,5/23/2020
5614,T000023,APOLLO,5/23/2020
5615,T000023,AS SYAFIQ,5/23/2020
5616,T000023,B3,5/23/2020
5617,T000023,BABY BABY,5/23/2020
5618,T000023,BASTOH,5/23/2020
5619,T000023,BELLE,5/23/2020
5620,T000023,BENEVIS,5/23/2020
5621,T000023,BILLABOOM,5/23/2020
5622,T000023,BINA KIDS,5/23/2020
5623,T000023,BINA KIDS,5/23/2020
5624,T000023,BIOFOOTSIL,5/23/2020
5625,T000023,BLACKLINE,5/23/2020
5626,T000023,BLESSING,5/23/2020
5627,T000023,BNG,5/23/2020
5628,T000023,BOB BILL,5/23/2020
5629,T000023,BOMBI,5/23/2020
5630,T000023,BOM KIDS,5/23/2020
5631,T000023,BUTERFLAY,5/23/2020
5632,T000023,C99,5/23/2020
5633,T000023,CAMOMILE,5/23/2020
5634,T000023,CAMPUR,5/23/2020
5635,T000023,CARDOVA,5/23/2020
5636,T000023,CARLIN,5/23/2020
5637,T000023,CASERINI,5/23/2020
5638,T000023,C & C,5/23/2020
5639,T000023,CELLO KIDS,5/23/2020
5640,T000023,CENELEA,5/23/2020
5641,T000023,CHENPING,5/23/2020
5642,T000023,CHOCOLATE,5/23/2020
5643,T000023,CHRISTA,5/23/2020
5644,T000023,CICI,5/23/2020
5645,T000023,CICI CACA,5/23/2020
5646,T000023,CIRCO,5/23/2020
5647,T000023,CITRA AGUNG,5/23/2020
5648,T000023,CITRA MUSLIM,5/23/2020
5649,T000023,C & J,5/23/2020
5650,T000023,CJ97,5/23/2020
5651,T000023,COLLA BEAR,5/23/2020
5652,T000023,CONLIA,5/23/2020
5653,T000023,CONOVA,5/23/2020
5654,T000023,COTTON BAY,5/23/2020
5655,T000023,COUNTRI DOY,5/23/2020
5656,T000023,CR 8,5/23/2020
5657,T000023,CREATIVE ING,5/23/2020
5658,T000023,CRV,5/23/2020
5659,T000023,DALTON,5/23/2020
5660,T000023,DANCUS,5/23/2020
5661,T000023,DAVICI,5/23/2020
5662,T000023,DAXICLAVE,5/23/2020
5663,T000023,D & C,5/23/2020
5664,T000023,DCB,5/23/2020
5665,T000023,DIANA,5/23/2020
5666,T000023,DIVES,5/23/2020
5667,T000023,DJ KIDS,5/23/2020
5668,T000023,DOMINO,5/23/2020
5669,T000023,D ONE,5/23/2020
5670,T000023,DOO FU,5/23/2020
5671,T000023,DOP 69,5/23/2020
5672,T000023,DRAKAR,5/23/2020
5673,T000023,D & S,5/23/2020
5674,T000023,D&S,5/23/2020
5675,T000023,DTC,5/23/2020
5676,T000023,DUCHIES,5/23/2020
5677,T000023,DVL,5/23/2020
5678,T000023,EDIBLE CRAB,5/23/2020
5679,T000023,EL NIA,5/23/2020
5680,T000023,ELSI,5/23/2020
5681,T000023,ENAM SAUDARA,5/23/2020
5682,T000023,EVO,5/23/2020
5683,T000023,EXPLOSION,5/23/2020
5684,T000023,EXPLOSION,5/23/2020
5685,T000023,EXXE,5/23/2020
5686,T000023,FACHAI,5/23/2020
5687,T000023,FANCY,5/23/2020
5688,T000023,FASEN,5/23/2020
5689,T000023,FASEN,5/23/2020
5690,T000023,FILI MILI,5/23/2020
5691,T000023,F ONE,5/23/2020
5692,T000023,FUFU,5/23/2020
5693,T000023,GELSI,5/23/2020
5694,T000023,GEN LUIS,5/23/2020
5695,T000023,GOLDEN NICK,5/23/2020
5696,T000023,GREAT MALE,5/23/2020
5697,T000023,GT MAN,5/23/2020
5698,T000023,GUPA,5/23/2020
5699,T000023,HAMSTER,5/23/2020
5700,T000023,HARDY KIDS,5/23/2020
5701,T000023,HERRA,5/23/2020
5702,T000023,HERSEASON,5/23/2020
5703,T000023,HING S,5/23/2020
5704,T000023,HMV,5/23/2020
5705,T000023,HOK HU,5/23/2020
5706,T000023,HONGKONG,5/23/2020
5707,T000023,HU 68,5/23/2020
5708,T000023,HUKY,5/23/2020
5709,T000023,IDEAL,5/23/2020
5710,T000023,IGNITE,5/23/2020
5711,T000023,IMPORT,5/23/2020
5712,T000023,INACO 3 IN 1,5/23/2020
5713,T000023,INCOME,5/23/2020
5714,T000023,IN GLAD,5/23/2020
5715,T000023,IN STYLE,5/23/2020
5716,T000023,INTRICT,5/23/2020
5717,T000023,INVITE,5/23/2020
5718,T000023,ISBATH,5/23/2020
5719,T000023,JAMILA S,5/23/2020
5720,T000023,JAVI,5/23/2020
5721,T000023,JHONY,5/23/2020
5722,T000023,JINGLE,5/23/2020
5723,T000023,JONEAA,5/23/2020
5724,T000023,JONI & JIM,5/23/2020
5725,T000023,JUFITA,5/23/2020
5726,T000023,JUNYIP,5/23/2020
5727,T000023,JUSTIN KIDS,5/23/2020
5728,T000023,KALYA,5/23/2020
5729,T000023,KANTONG BELANJA,5/23/2020
5730,T000023,KENDY,5/23/2020
5731,T000023,KENTRIDGE,5/23/2020
5732,T000023,KEPTY,5/23/2020
5733,T000023,KERTAS REGISTER,5/23/2020
5734,T000023,KIDO,5/23/2020
5735,T000023,KIKI LILI,5/23/2020
5736,T000023,KIM CHAN,5/23/2020
5737,T000023,KOPRAL,5/23/2020
5738,T000023,LEECINO,5/23/2020
5739,T000023,LEEKEP,5/23/2020
5740,T000023,LEMON,5/23/2020
5741,T000023,LENGKONG,5/23/2020
5742,T000023,LEXI,5/23/2020
5743,T000023,LEXI KIDS,5/23/2020
5744,T000023,LF ALFINA,5/23/2020
5745,T000023,LIASON,5/23/2020
5746,T000023,LIN,5/23/2020
5747,T000023,LION,5/23/2020
5748,T000023,LIS,5/23/2020
5749,T000023,LITTLE LAMB,5/23/2020
5750,T000023,LOGIM,5/23/2020
5751,T000023,LOLYPOP,5/23/2020
5752,T000023,LUSTY BUNNY,5/23/2020
5753,T000023,LYDYLY,5/23/2020
5754,T000023,M231,5/23/2020
5755,T000023,M33,5/23/2020
5756,T000023,MAMBO,5/23/2020
5757,T000023,MAMIMU,5/23/2020
5758,T000023,MAMMON,5/23/2020
5759,T000023,MARVEL,5/23/2020
5760,T000023,M&B,5/23/2020
5761,T000023,MEILY,5/23/2020
5762,T000023,MELISSA,5/23/2020
5763,T000023,MIKA MORA,5/23/2020
5764,T000023,MIKHA,5/23/2020
5765,T000023,MOMGIFT,5/23/2020
5766,T000023,MOON GIRL,5/23/2020
5767,T000023,MORATTA,5/23/2020
5768,T000023,MRS CHOCOLATE,5/23/2020
5769,T000023,M ZONE,5/23/2020
5770,T000023,NARDO,5/23/2020
5771,T000023,NATHANIAH,5/23/2020
5772,T000023,NAVARO,5/23/2020
5773,T000023,NEW B,5/23/2020
5774,T000023,NOW,5/23/2020
5775,T000023,OCEAN,5/23/2020
5776,T000023,OKIYO,5/23/2020
5777,T000023,OPTION,5/23/2020
5778,T000023,OUTCLASS,5/23/2020
5779,T000023,PANENRIA,5/23/2020
5780,T000023,PAPA JEANS,5/23/2020
5781,T000023,PAPANDA,5/23/2020
5782,T000023,PASSHOP,5/23/2020
5783,T000023,PAXTON,5/23/2020
5784,T000023,PENTHOUSE,5/23/2020
5785,T000023,PIERE NADIN,5/23/2020
5786,T000023,PIGANO,5/23/2020
5787,T000023,PINSON,5/23/2020
5788,T000023,PITA REGISTER,5/23/2020
5789,T000023,PLAYBOYS,5/23/2020
5790,T000023,PLAY HOUSE,5/23/2020
5791,T000023,POLAR,5/23/2020
5792,T000023,PRETTY CUTE,5/23/2020
5793,T000023,PUBLIC,5/23/2020
5794,T000023,PUMPKIN,5/23/2020
5795,T000023,QHAELA,5/23/2020
5796,T000023,QUEEN,5/23/2020
5797,T000023,RECOMENT,5/23/2020
5798,T000023,REDUX,5/23/2020
5799,T000023,REDZONE,5/23/2020
5800,T000023,RELVIN,5/23/2020
5801,T000023,RIA JAYA,5/23/2020
5802,T000023,RIDER,5/23/2020
5803,T000023,ROCKET,5/23/2020
5804,T000023,ROXELD,5/23/2020
5805,T000023,RUN AWAY,5/23/2020
5806,T000023,SCELTA,5/23/2020
5807,T000023,SEASON,5/23/2020
5808,T000023,SELICA,5/23/2020
5809,T000023,SEM,5/23/2020
5810,T000023,SENKONG,5/23/2020
5811,T000023,S FIX,5/23/2020
5812,T000023,SHAKIRA,5/23/2020
5813,T000023,SHIRTOLOGY,5/23/2020
5814,T000023,SIAUSAN,5/23/2020
5815,T000023,SIBULAT,5/23/2020
5816,T000023,SILKY,5/23/2020
5817,T000023,SIMIQI,5/23/2020
5818,T000023,SINAR MAKMUR,5/23/2020
